ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1790038412.4,,,,,,,,,,,,,,,,4.0,2388.417932685,362.0
1790038415.0,,,,,,,,,,,,,,,,4.0,2388.417932685,362.0
1790038417.5,,,,,,,,,,,,,,,,4.0,2388.417932685,362.0
1790038420.1,,,,,,,,,,,,,,,,4.0,2388.417932685,362.0
1790038422.7,,,,,,,,,,,,,,,,4.0,2388.417932685,362.0
1790038425.3,,,,,,,,,,,,,,,,4.0,2388.417932685,362.0
1790038427.8,,,,,,,,,,,,,,,,7.0,2388.417932685,362.0
1790038430.4,,,,,,,,,,,,,,,,7.0,2388.417932685,362.0
1790038433.0,,,,,,,,,,,,,,,,7.0,2388.417932685,362.0
1790038435.6,,,,,,,,,,,,,,,,7.0,2388.417932685,362.0
1790038438.2,,,,,,,,,,,,,,,,9.0,2388.417932685,362.0
1790038440.8,,,,,,,,,,,,,,,,10.0,2364.222264846,351.0
1790038443.3,,,,,,,,,,,,,,,,12.0,2364.222264846,351.0
1790038445.9,,,,,,,,,,,,,,,,12.0,2364.222264846,351.0
1790038448.5,,,,,,,,,,,,,,,,16.0,2364.222264846,351.0
1790038451.1,,,,,,,,,,,,,,,,,2665.692830825,369.0
1790038453.7,,,,,,,,,,,,,,,,4.0,2665.692830825,369.0
1790038456.2,,,,,,,,,,,,,,,,4.0,2665.692830825,369.0
1790038458.8,,,,,,,,,,,,,,,,5.0,2665.692830825,369.0
1790038461.4,,,,,,,,,,,,,,,,5.0,2665.692830825,369.0
1790038463.9,,,,,,,,,,,,,,,,5.0,2665.692830825,369.0
1790038466.5,,,,,,,,,,,,,,,,5.0,2665.692830825,369.0
1790038469.1,,,,,,,,,,,,,,,,5.0,2665.692830825,369.0
1790038471.7,,,,,,,,,,,,,,,,7.0,2665.692830825,369.0
1790038474.2,,,,,,,,,,,,,,,,7.0,2665.692830825,369.0
1790038476.8,,,,,,,,,,,,,,,,7.0,2665.692830825,369.0
1790038479.4,,,,,,,,,,,,,,,,7.0,2665.692830825,369.0
1790038482.0,,,,,,,,,,,,,,,,9.0,2665.692830825,369.0
1790038484.6,,,,,,,,,,,,,,,,11.0,2665.692830825,369.0
1790038487.1,,,,,,,,,,,,,,,,12.0,2665.692830825,369.0
1790038489.7,,,,,,,,,,,,,,,,12.0,2665.692830825,369.0
1790038492.4,,,,,,,,,,,,,,,,15.0,2665.692830825,369.0
1790038495.0,,,,,,,,,,,,,,,,15.0,2665.692830825,369.0
1790038497.5,,,,,,,,,,,,,,,,16.0,2665.692830825,369.0
1790038500.1,,,,,,,,,,,,,,,,18.0,2665.692830825,369.0
1790038502.7,,,,,,,,,,,,,,,,,3116.642563754,392.0
1790038505.3,,,,,,,,,,,,,,,,,3116.642707895,394.0
1790038507.9,,,,,,,,,,,,,,,,,3116.642707895,394.0
1790038510.5,,,,,,,,,,,,,,,,,3116.642707895,394.0
1790038513.0,,,,,,,,,,,,,,,,1.0,3116.642707895,394.0
1790038515.6,,,,,,,,,,,,,,,,2.0,3116.642707895,394.0
1790038518.2,,,,,,,,,,,,,,,,2.0,3116.642707895,394.0
1790038520.9,,,,,,,,,,,,,,,,2.0,3116.642707895,394.0
1790038523.4,,,,,,,,,,,,,,,,2.0,3116.642707895,394.0
1790038526.0,,,,,,,,,,,,,,,,2.0,3116.642707895,394.0
1790038528.6,,,,,,,,,,,,,,,,4.0,3116.642707895,394.0
1790038531.2,,,,,,,,,,,,,,,,6.0,3116.642707895,394.0
1790038533.8,,,,,,,,,,,,,,,,6.0,3116.642707895,394.0
1790038536.3,,,,,,,,,,,,,,,,7.0,3116.642707895,394.0
