ts,programs_running,programs_idle,programs_marked,programs_paused,holds_reasoning,holds_paused,holds_new,releases_reasoning,releases_paused,releases_new,pauses_total,resumes_total,rebinds_total,starvation_promotions_total,origin_waits_total,urgent_promotions_total,pod_utilization,fc_queue_size,fc_queue_wait_sum,fc_queue_wait_count
1789984969.3,31.0,0.0,90.0,7.0,1.0,95.0,,1115.0,178.0,128.0,185.0,178.0,6.0,0.0,110.0,6.0,0.997396559739656,8.0,1005.093328624,2842.0
1789984974.5,12.0,0.0,108.0,8.0,1.0,98.0,,1118.0,183.0,128.0,191.0,183.0,6.0,0.0,112.0,6.0,0.9687296606229661,10.0,1026.22333369,2858.0
1789984979.5,10.0,0.0,111.0,7.0,1.0,102.0,,1122.0,191.0,128.0,198.0,191.0,6.0,0.0,116.0,6.0,0.9986066409183564,10.0,1073.859318156,2882.0
1789984984.4,10.0,0.0,111.0,7.0,1.0,106.0,,1125.0,197.0,128.0,204.0,197.0,6.0,0.0,120.0,6.0,1.0005221185137503,10.0,1096.781498386,2900.0
1789984989.6,21.0,0.0,98.0,9.0,1.0,109.0,,1127.0,209.0,128.0,218.0,209.0,6.0,0.0,124.0,6.0,0.9787585380681615,12.0,1152.59209246,2928.0
1789984994.5,28.0,4.0,88.0,8.0,1.0,112.0,,1131.0,220.0,128.0,228.0,220.0,6.0,0.0,127.0,6.0,0.9961364124021028,10.0,1190.413219276,2958.0
1789984999.5,37.0,1.0,82.0,8.0,1.0,116.0,,1134.0,228.0,128.0,236.0,228.0,6.0,0.0,132.0,6.0,0.9757416049780067,12.0,1257.446563958,2980.0
1789985004.5,32.0,1.0,87.0,8.0,1.0,120.0,,1143.0,234.0,128.0,242.0,234.0,6.0,0.0,137.0,6.0,0.97275149304438,14.0,1310.294445112,3010.0
1789985009.5,40.0,1.0,80.0,7.0,1.0,127.0,,1145.0,243.0,128.0,250.0,243.0,6.0,0.0,144.0,6.0,1.0196165468655007,10.0,1365.626335034,3032.0
1789985014.6,28.0,3.0,91.0,6.0,1.0,130.0,,1153.0,246.0,128.0,252.0,246.0,7.0,0.0,147.0,7.0,1.008105353502843,10.0,1423.580734514,3054.0
1789985019.5,36.0,0.0,83.0,9.0,1.0,134.0,,1161.0,252.0,128.0,261.0,252.0,7.0,0.0,151.0,7.0,0.9787357400851124,10.0,1461.797078822,3078.0
1789985024.5,24.0,1.0,94.0,9.0,1.0,141.0,,1162.0,259.0,128.0,268.0,259.0,7.0,0.0,158.0,8.0,0.9944323749240067,14.0,1524.86063997,3094.0
1789985029.4,34.0,2.0,83.0,9.0,1.0,148.0,,1166.0,271.0,128.0,280.0,271.0,7.0,0.0,164.0,8.0,0.990344383649823,12.0,1591.65211735,3126.0
1789985034.3,42.0,1.0,76.0,9.0,1.0,153.0,,1171.0,280.0,128.0,289.0,280.0,7.0,0.0,171.0,8.0,0.9994412259056611,14.0,1625.459192628,3154.0
1789985039.2,45.0,0.0,74.0,9.0,1.0,154.0,,1175.0,282.0,128.0,291.0,282.0,8.0,0.0,172.0,9.0,0.9995485105317742,18.0,1659.340218846,3166.0
1789985044.3,49.0,1.0,66.0,12.0,1.0,159.0,,1177.0,288.0,128.0,300.0,288.0,8.0,0.0,177.0,9.0,0.9999749669205736,22.0,1717.002461014,3182.0
