program_id,turn,status,latency_s,prompt_tokens,completion_tokens
bench-sat-20260915-152924-s123,1,200,63.726,60921,43
bench-sat-20260915-152924-s123,2,200,16.474,60993,40
bench-sat-20260915-152924-s124,0,200,63.808,61140,46
bench-sat-20260915-152924-s124,1,200,60.622,61215,44
bench-sat-20260915-152924-s124,2,200,53.171,61288,80
bench-sat-20260915-152924-s125,0,200,60.427,61293,31
bench-sat-20260915-152924-s125,1,200,72.91,61353,69
bench-sat-20260915-152924-s125,2,200,19.217,61451,62
bench-sat-20260915-152924-s126,0,200,61.545,61350,39
bench-sat-20260915-152924-s126,1,200,69.727,61418,38
bench-sat-20260915-152924-s126,2,200,17.188,61485,46
bench-sat-20260915-152924-s127,0,200,62.794,61099,42
bench-sat-20260915-152924-s127,1,200,61.1,61170,27
bench-sat-20260915-152924-s127,2,200,15.838,61226,40
bench-sat-20260915-152924-s128,0,200,65.914,61235,46
bench-sat-20260915-152924-s128,1,200,59.948,61310,39
bench-sat-20260915-152924-s128,2,200,13.709,61378,37
bench-sat-20260915-152924-s129,0,200,61.527,61275,33
bench-sat-20260915-152924-s129,1,200,78.908,61337,80
bench-sat-20260915-152924-s129,2,200,35.344,61447,80
bench-sat-20260915-152924-s130,0,200,61.8,60948,31
bench-sat-20260915-152924-s130,1,200,67.169,61008,45
bench-sat-20260915-152924-s130,2,200,18.542,61082,44
bench-sat-20260915-152924-s131,0,200,63.205,61091,38
bench-sat-20260915-152924-s131,1,200,59.157,61158,45
bench-sat-20260915-152924-s131,2,200,46.442,61232,48
bench-sat-20260915-152924-s132,0,200,63.237,61331,29
bench-sat-20260915-152924-s132,1,200,64.393,61389,36
bench-sat-20260915-152924-s132,2,200,12.298,61454,80
bench-sat-20260915-152924-s133,0,200,72.002,61307,66
bench-sat-20260915-152924-s133,1,200,58.866,61402,41
bench-sat-20260915-152924-s133,2,200,8.77,61472,58
bench-sat-20260915-152924-s134,0,200,64.658,61152,38
bench-sat-20260915-152924-s134,1,200,68.431,61219,32
bench-sat-20260915-152924-s134,2,200,9.659,61280,28
bench-sat-20260915-152924-s135,0,200,66.109,61212,42
bench-sat-20260915-152924-s135,1,200,61.966,61283,35
bench-sat-20260915-152924-s135,2,200,16.527,61347,35
bench-sat-20260915-152924-s136,0,200,65.155,61319,30
bench-sat-20260915-152924-s136,1,200,67.987,61378,69
bench-sat-20260915-152924-s136,2,200,33.411,61476,45
bench-sat-20260915-152924-s137,0,200,64.872,61428,31
bench-sat-20260915-152924-s137,1,200,68.469,61488,78
bench-sat-20260915-152924-s137,2,200,34.487,61595,41
bench-sat-20260915-152924-s138,0,200,65.211,61161,35
bench-sat-20260915-152924-s138,1,200,67.047,61225,68
bench-sat-20260915-152924-s138,2,200,13.439,61322,39
bench-sat-20260915-152924-s139,0,200,64.732,60913,30
bench-sat-20260915-152924-s139,1,200,61.511,60972,36
bench-sat-20260915-152924-s139,2,200,37.269,61037,42
bench-sat-20260915-152924-s140,0,200,70.054,61092,43
bench-sat-20260915-152924-s140,1,200,59.406,61164,42
bench-sat-20260915-152924-s140,2,200,36.841,61235,52
bench-sat-20260915-152924-s141,0,200,67.444,61083,35
bench-sat-20260915-152924-s141,1,200,58.485,61147,50
bench-sat-20260915-152924-s141,2,200,43.4,61226,48
bench-sat-20260915-152924-s142,0,200,69.302,61321,44
bench-sat-20260915-152924-s142,1,200,57.772,61394,31
bench-sat-20260915-152924-s142,2,200,36.743,61454,28
bench-sat-20260915-152924-s143,0,200,68.597,61239,38
bench-sat-20260915-152924-s143,1,200,63.925,61306,58
bench-sat-20260915-152924-s143,2,200,6.383,61393,50
